metadata,metadata_type,stream,time,tracking_id
"{""face_xyxyn"": [0.008928571827709675, 0.3699296712875366, 0.014553183689713478, 0.39124858379364014], ""gender"": ""Female"", ""gender_conf"": 0.6921560168266296, ""age"": ""20-29"", ""age_conf"": 0.379000723361969, ""ethnicity"": ""East Asian"", ""ethnicity_conf"": 0.30053573846817017, ""upper_Body_xyxyn"": [0.046621207147836685, 0.44499751925468445, 0.07709507644176483, 0.5317755341529846], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:17, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.3699296712875366, 0.014553183689713478, 0.39124858379364014], ""gender"": ""Female"", ""gender_conf"": 0.6955722570419312, ""age"": ""20-29"", ""age_conf"": 0.3467736840248108, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.28335604071617126, ""upper_Body_xyxyn"": [0.046621207147836685, 0.44499751925468445, 0.07709507644176483, 0.5317755341529846], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:17, 23/05/2023",39
"{""face_xyxyn"": [0.008928571827709675, 0.369091272354126, 0.013336325995624065, 0.38850533962249756], ""gender"": ""Female"", ""gender_conf"": 0.6921560168266296, ""age"": ""20-29"", ""age_conf"": 0.41043952107429504, ""ethnicity"": ""East Asian"", ""ethnicity_conf"": 0.30053573846817017, ""upper_Body_xyxyn"": [0.044244375079870224, 0.44828346371650696, 0.07418423146009445, 0.6328849792480469], ""lower_Body_xyxyn"": [0.05064687132835388, 0.6328849792480469, 0.05064687132835388, 0.6328849792480469], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:18, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.369091272354126, 0.013336325995624065, 0.38850533962249756], ""gender"": ""Female"", ""gender_conf"": 0.6955722570419312, ""age"": ""20-29"", ""age_conf"": 0.4097510874271393, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.28335604071617126, ""upper_Body_xyxyn"": [0.044244375079870224, 0.44828346371650696, 0.07418423146009445, 0.6328849792480469], ""lower_Body_xyxyn"": [0.05064687132835388, 0.6328849792480469, 0.05064687132835388, 0.6328849792480469], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:18, 23/05/2023",39
"{""face_xyxyn"": [0.188165545463562, 0.32504716515541077, 0.20844204723834991, 0.3634863793849945], ""gender"": ""Male"", ""gender_conf"": 0.6420354247093201, ""age"": ""20-29"", ""age_conf"": 0.3824108839035034, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.28766322135925293, ""upper_Body_xyxyn"": [0.14856374263763428, 0.39181798696517944, 0.2512270510196686, 0.5318511724472046], ""lower_Body_xyxyn"": [0.1516498476266861, 0.5294760465621948, 0.24830545485019684, 0.6959524154663086], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:19, 23/05/2023",11
"{""face_xyxyn"": [0.188165545463562, 0.32504716515541077, 0.20844204723834991, 0.3634863793849945], ""gender"": ""Male"", ""gender_conf"": 0.6418753266334534, ""age"": ""20-29"", ""age_conf"": 0.38200098276138306, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.288092702627182, ""upper_Body_xyxyn"": [0.14856374263763428, 0.39181798696517944, 0.2512270510196686, 0.5318511724472046], ""lower_Body_xyxyn"": [0.1516498476266861, 0.5294760465621948, 0.24830545485019684, 0.6959524154663086], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:19, 23/05/2023",39
"{""face_xyxyn"": [0.008928571827709675, 0.36784446239471436, 0.015674186870455742, 0.390613853931427], ""gender"": ""Male"", ""gender_conf"": 0.7060143351554871, ""age"": ""10-19"", ""age_conf"": 0.2741963267326355, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.42115646600723267, ""upper_Body_xyxyn"": [0.04738962650299072, 0.4431014358997345, 0.07918321341276169, 0.5280182361602783], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:21, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.3665339946746826, 0.015493652783334255, 0.3886880576610565], ""gender"": ""Male"", ""gender_conf"": 0.7060143351554871, ""age"": ""3-9"", ""age_conf"": 0.3374027609825134, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.42115646600723267, ""upper_Body_xyxyn"": [0.048845987766981125, 0.4441511332988739, 0.0798189789056778, 0.5275363326072693], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:21, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.36656653881073, 0.015011684969067574, 0.3882424235343933], ""gender"": ""Male"", ""gender_conf"": 0.7060143351554871, ""age"": ""20-29"", ""age_conf"": 0.3496749699115753, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.42115646600723267, ""upper_Body_xyxyn"": [0.04909892752766609, 0.4454724192619324, 0.08055520802736282, 0.5302503705024719], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:22, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.3990445137023926, 0.015294003300368786, 0.42263340950012207], ""gender"": ""Male"", ""gender_conf"": 0.9101890921592712, ""age"": ""3-9"", ""age_conf"": 0.2812250852584839, ""ethnicity"": ""Black"", ""ethnicity_conf"": 0.2780209183692932, ""upper_Body_xyxyn"": [0.06087919697165489, 0.4915311634540558, 0.08984986692667007, 0.7443681955337524], ""lower_Body_xyxyn"": [0.06146092340350151, 0.7443681955337524, 0.06146092340350151, 0.7443681955337524], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:22, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.4145576059818268, 0.016623616218566895, 0.43895524740219116], ""gender"": ""Male"", ""gender_conf"": 0.9101890921592712, ""age"": ""20-29"", ""age_conf"": 0.2867751717567444, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.3340620696544647, ""upper_Body_xyxyn"": [0.06011229008436203, 0.4908248484134674, 0.08746688067913055, 0.5837626457214355], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:22, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.4010000228881836, 0.05926522612571716, 0.4876987338066101], ""gender"": ""Male"", ""gender_conf"": 0.9101890921592712, ""age"": ""20-29"", ""age_conf"": 0.2867751717567444, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.3340620696544647, ""upper_Body_xyxyn"": [0.07312856614589691, 0.5220035314559937, 0.09854546934366226, 0.7749945521354675], ""lower_Body_xyxyn"": [0.07312856614589691, 0.7749945521354675, 0.07312856614589691, 0.7749945521354675], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:23, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.36467379331588745, 0.015712564811110497, 0.3875068426132202], ""gender"": ""Male"", ""gender_conf"": 0.8065919280052185, ""age"": ""20-29"", ""age_conf"": 0.28841033577919006, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.2867344319820404, ""upper_Body_xyxyn"": [0.047181494534015656, 0.4435010552406311, 0.07867436856031418, 0.5266826748847961], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:25, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.36467379331588745, 0.015712564811110497, 0.3875068426132202], ""gender"": ""Male"", ""gender_conf"": 0.8065919280052185, ""age"": ""20-29"", ""age_conf"": 0.28841033577919006, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.2867344319820404, ""upper_Body_xyxyn"": [0.047181494534015656, 0.4435010552406311, 0.07867436856031418, 0.5266826748847961], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:25, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.3658508062362671, 0.01528299693018198, 0.38772574067115784], ""gender"": ""Male"", ""gender_conf"": 0.8065919280052185, ""age"": ""20-29"", ""age_conf"": 0.3313750624656677, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.2867344319820404, ""upper_Body_xyxyn"": [0.04578041285276413, 0.44208329916000366, 0.07765437662601471, 0.5256218910217285], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:25, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.3664999306201935, 0.014563406817615032, 0.38786688446998596], ""gender"": ""Male"", ""gender_conf"": 0.8065919280052185, ""age"": ""20-29"", ""age_conf"": 0.34385499358177185, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.2867344319820404, ""upper_Body_xyxyn"": [0.04471160098910332, 0.44119662046432495, 0.07423751056194305, 0.528826892375946], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:27, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.3664999306201935, 0.014563406817615032, 0.38786688446998596], ""gender"": ""unknown"", ""gender_conf"": 0.5109062790870667, ""age"": ""20-29"", ""age_conf"": 0.344590425491333, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.24584095180034637, ""upper_Body_xyxyn"": [0.04471160098910332, 0.44119662046432495, 0.07423751056194305, 0.528826892375946], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:27, 23/05/2023",39
"{""face_xyxyn"": [0.008928571827709675, 0.3664999306201935, 0.014563406817615032, 0.38786688446998596], ""gender"": ""Male"", ""gender_conf"": 0.8065919280052185, ""age"": ""20-29"", ""age_conf"": 0.34385499358177185, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.2867344319820404, ""upper_Body_xyxyn"": [0.04471160098910332, 0.44119662046432495, 0.07423751056194305, 0.528826892375946], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:28, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.3664999306201935, 0.014563406817615032, 0.38786688446998596], ""gender"": ""unknown"", ""gender_conf"": 0.5109062790870667, ""age"": ""20-29"", ""age_conf"": 0.344590425491333, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.24584095180034637, ""upper_Body_xyxyn"": [0.04471160098910332, 0.44119662046432495, 0.07423751056194305, 0.528826892375946], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:28, 23/05/2023",39
"{""face_xyxyn"": [0.008928571827709675, 0.3664754331111908, 0.014632321894168854, 0.3875456154346466], ""gender"": ""Male"", ""gender_conf"": 0.8065919280052185, ""age"": ""20-29"", ""age_conf"": 0.3668968677520752, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.2867344319820404, ""upper_Body_xyxyn"": [0.04531916230916977, 0.44161257147789, 0.07409936934709549, 0.5304238200187683], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:28, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.3664754331111908, 0.014632321894168854, 0.3875456154346466], ""gender"": ""unknown"", ""gender_conf"": 0.5590091943740845, ""age"": ""20-29"", ""age_conf"": 0.3675161302089691, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.24584095180034637, ""upper_Body_xyxyn"": [0.04531916230916977, 0.44161257147789, 0.07409936934709549, 0.5304238200187683], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:28, 23/05/2023",39
"{""face_xyxyn"": [0.008928571827709675, 0.3655146658420563, 0.014131867326796055, 0.38683420419692993], ""gender"": ""Male"", ""gender_conf"": 0.8065919280052185, ""age"": ""20-29"", ""age_conf"": 0.38015952706336975, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.2867344319820404, ""upper_Body_xyxyn"": [0.04638734832406044, 0.4425187110900879, 0.07515119016170502, 0.5368612408638], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:28, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.3655146658420563, 0.014131867326796055, 0.38683420419692993], ""gender"": ""Male"", ""gender_conf"": 0.7214664220809937, ""age"": ""20-29"", ""age_conf"": 0.38111597299575806, ""ethnicity"": ""Southeast Asian"", ""ethnicity_conf"": 0.2813763916492462, ""upper_Body_xyxyn"": [0.04638734832406044, 0.4425187110900879, 0.07515119016170502, 0.5368612408638], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:28, 23/05/2023",39
"{""face_xyxyn"": [0.008928571827709675, 0.36493706703186035, 0.013984071090817451, 0.38596510887145996], ""gender"": ""Male"", ""gender_conf"": 0.6805139780044556, ""age"": ""20-29"", ""age_conf"": 0.3831689655780792, ""ethnicity"": ""Southeast Asian"", ""ethnicity_conf"": 0.2407289743423462, ""upper_Body_xyxyn"": [0.04706558212637901, 0.4436788558959961, 0.07528739422559738, 0.630225658416748], ""lower_Body_xyxyn"": [0.04924922436475754, 0.630225658416748, 0.04924922436475754, 0.630225658416748], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:29, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.36493706703186035, 0.013984071090817451, 0.38596510887145996], ""gender"": ""Male"", ""gender_conf"": 0.6803628206253052, ""age"": ""20-29"", ""age_conf"": 0.38313764333724976, ""ethnicity"": ""Southeast Asian"", ""ethnicity_conf"": 0.23973509669303894, ""upper_Body_xyxyn"": [0.04706558212637901, 0.4436788558959961, 0.07528739422559738, 0.630225658416748], ""lower_Body_xyxyn"": [0.04924922436475754, 0.630225658416748, 0.04924922436475754, 0.630225658416748], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:29, 23/05/2023",39
"{""face_xyxyn"": [0.008928571827709675, 0.3683897852897644, 0.014645708724856377, 0.38951215147972107], ""gender"": ""Male"", ""gender_conf"": 0.6805139780044556, ""age"": ""20-29"", ""age_conf"": 0.3831689655780792, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.2778443396091461, ""upper_Body_xyxyn"": [0.046233881264925, 0.4417993128299713, 0.07592824846506119, 0.5300343632698059], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:29, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.3683897852897644, 0.014645708724856377, 0.38951215147972107], ""gender"": ""Male"", ""gender_conf"": 0.6803628206253052, ""age"": ""20-29"", ""age_conf"": 0.38313764333724976, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.2778615951538086, ""upper_Body_xyxyn"": [0.046233881264925, 0.4417993128299713, 0.07592824846506119, 0.5300343632698059], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:29, 23/05/2023",39
"{""face_xyxyn"": [0.008928571827709675, 0.3692176640033722, 0.014393755234777927, 0.3900214433670044], ""gender"": ""unknown"", ""gender_conf"": 0.5212703347206116, ""age"": ""10-19"", ""age_conf"": 0.33085334300994873, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.32552993297576904, ""upper_Body_xyxyn"": [0.046013809740543365, 0.4427262246608734, 0.07555846869945526, 0.5296648740768433], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:30, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.3692176640033722, 0.014393755234777927, 0.3900214433670044], ""gender"": ""unknown"", ""gender_conf"": 0.5221385955810547, ""age"": ""10-19"", ""age_conf"": 0.33097976446151733, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.32354772090911865, ""upper_Body_xyxyn"": [0.046013809740543365, 0.4427262246608734, 0.07555846869945526, 0.5296648740768433], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:30, 23/05/2023",39
"{""face_xyxyn"": [0.008928571827709675, 0.36828652024269104, 0.01437421329319477, 0.388786643743515], ""gender"": ""unknown"", ""gender_conf"": 0.5532492995262146, ""age"": ""20-29"", ""age_conf"": 0.3694710433483124, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.32552993297576904, ""upper_Body_xyxyn"": [0.04466567188501358, 0.4422197639942169, 0.07377476990222931, 0.6287233233451843], ""lower_Body_xyxyn"": [0.04851661995053291, 0.6287233233451843, 0.04851661995053291, 0.6287233233451843], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:30, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.36828652024269104, 0.01437421329319477, 0.388786643743515], ""gender"": ""unknown"", ""gender_conf"": 0.5512387156486511, ""age"": ""20-29"", ""age_conf"": 0.3699306547641754, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.32354772090911865, ""upper_Body_xyxyn"": [0.04466567188501358, 0.4422197639942169, 0.07377476990222931, 0.6287233233451843], ""lower_Body_xyxyn"": [0.04851661995053291, 0.6287233233451843, 0.04851661995053291, 0.6287233233451843], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:30, 23/05/2023",39
"{""face_xyxyn"": [0.008928571827709675, 0.3665635883808136, 0.014512987807393074, 0.38773098587989807], ""gender"": ""unknown"", ""gender_conf"": 0.5532492995262146, ""age"": ""20-29"", ""age_conf"": 0.3694710433483124, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.32552993297576904, ""upper_Body_xyxyn"": [0.046371739357709885, 0.4425913393497467, 0.07487642765045166, 0.6296076774597168], ""lower_Body_xyxyn"": [0.0489535927772522, 0.6296076774597168, 0.0489535927772522, 0.6296076774597168], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:30, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.3665635883808136, 0.014512987807393074, 0.38773098587989807], ""gender"": ""unknown"", ""gender_conf"": 0.5512387156486511, ""age"": ""20-29"", ""age_conf"": 0.3699306547641754, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.32354772090911865, ""upper_Body_xyxyn"": [0.046371739357709885, 0.4425913393497467, 0.07487642765045166, 0.6296076774597168], ""lower_Body_xyxyn"": [0.0489535927772522, 0.6296076774597168, 0.0489535927772522, 0.6296076774597168], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:30, 23/05/2023",39
"{""face_xyxyn"": [0.008928571827709675, 0.36951595544815063, 0.014377104118466377, 0.3901209831237793], ""gender"": ""unknown"", ""gender_conf"": 0.5673041343688965, ""age"": ""20-29"", ""age_conf"": 0.3694710433483124, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.32552993297576904, ""upper_Body_xyxyn"": [0.04463788494467735, 0.4425134062767029, 0.07441549748182297, 0.5295246839523315], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:31, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.3691917657852173, 0.014342312701046467, 0.3897581100463867], ""gender"": ""unknown"", ""gender_conf"": 0.5891606211662292, ""age"": ""20-29"", ""age_conf"": 0.375421941280365, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.32552993297576904, ""upper_Body_xyxyn"": [0.04486457258462906, 0.4428068995475769, 0.07439719140529633, 0.530551016330719], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:31, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.3668133318424225, 0.0142888855189085, 0.38783493638038635], ""gender"": ""Male"", ""gender_conf"": 0.9010802507400513, ""age"": ""20-29"", ""age_conf"": 0.4461148679256439, ""ethnicity"": ""East Asian"", ""ethnicity_conf"": 0.3382001221179962, ""upper_Body_xyxyn"": [0.04554767161607742, 0.44170325994491577, 0.0743681937456131, 0.5298712849617004], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:31, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.3685019910335541, 0.01426552701741457, 0.3891976773738861], ""gender"": ""Male"", ""gender_conf"": 0.717853844165802, ""age"": ""20-29"", ""age_conf"": 0.3592072129249573, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.25759202241897583, ""upper_Body_xyxyn"": [0.04589197412133217, 0.4419630169868469, 0.07520721852779388, 0.5290187001228333], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:33, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.3685019910335541, 0.01426552701741457, 0.3891976773738861], ""gender"": ""Male"", ""gender_conf"": 0.7189024090766907, ""age"": ""20-29"", ""age_conf"": 0.36153849959373474, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.2606068551540375, ""upper_Body_xyxyn"": [0.04589197412133217, 0.4419630169868469, 0.07520721852779388, 0.5290187001228333], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:33, 23/05/2023",39
"{""face_xyxyn"": [0.008928571827709675, 0.3687470555305481, 0.014165828935801983, 0.39052581787109375], ""gender"": ""unknown"", ""gender_conf"": 0.5822172164916992, ""age"": ""20-29"", ""age_conf"": 0.3370405435562134, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.24059441685676575, ""upper_Body_xyxyn"": [0.04958171769976616, 0.4435997009277344, 0.08082551509141922, 0.5303759574890137], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:36, 23/05/2023",11
"{""face_xyxyn"": [0.008928571827709675, 0.3687470555305481, 0.014165828935801983, 0.39052581787109375], ""gender"": ""unknown"", ""gender_conf"": 0.5829370021820068, ""age"": ""20-29"", ""age_conf"": 0.33727920055389404, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.24030165374279022, ""upper_Body_xyxyn"": [0.04958171769976616, 0.4435997009277344, 0.08082551509141922, 0.5303759574890137], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:36, 23/05/2023",39
"{""face_xyxyn"": [0.008928571827709675, 0.3696446716785431, 0.013816735707223415, 0.3896206319332123], ""gender"": ""Male"", ""gender_conf"": 0.9576079249382019, ""age"": ""20-29"", ""age_conf"": 0.4669209420681, ""ethnicity"": ""Middle Eastern"", ""ethnicity_conf"": 0.33124932646751404, ""upper_Body_xyxyn"": [0.04543285444378853, 0.44832921028137207, 0.0736444815993309, 0.5413570404052734], ""lower_Body_xyxyn"": [0.0, 0.0, 0.0, 0.0], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Unknown""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"16:46:36, 23/05/2023",11
